Confidence Level,Date,Time,Locale,Governorate,Theater,Lat,Lon,Offensive,Delivery,Munition Type,Barrel Bomb Version,Munition Imagery,Chemical Agent,Killed,Injured,Perpetrator,SA,SA 2,JIM,COI,OPCW,SAMS,WHMD,SNHR,LCC,VDC,CAR,Trusted Source,Bellingcat
1,2014-07-29,NA,Old City,Aleppo,Aleppo,36.200000,37.150000,NA,NA,NA,NA,No,Chlorine,0,15,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,NA,NA,NA,NA,NA,NA
2,2014-08-01,12:15:00,Al Lataminah,Hama,Northwest,35.326749,36.621766,Hama Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,8,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,NA,NA,NA,NA,NA
2,2014-08-19,01:30:00,'Uthman,Daraa,South,32.625457,36.105709,NA,Ground,Other,NA,No,Chlorine,0,7,Syrian Government,DAR190814,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,NA,NA,NA,NA,NA
3,2014-08-20,19:00:00,Jobar,Damascus,Wider Damascus,33.528100,36.329471,NA,NA,"""Grenade""",NA,No,Chlorine,3,7,Syrian Government,JOB200814,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,NA,https://web.archive.org/save/http://www.vdc-sy.info/index.php/ar/details/martyrs/132096#.XmJX2EBFzVg; https://web.archive.org/save/http://www.vdc-sy.info/index.php/ar/details/martyrs/132097#.XmJX7kBFzVg; https://web.archive.org/save/http://www.vdc-sy.info/index.php/ar/details/martyrs/132098#.XmJYAkBFzVg,NA,NA,NA
3,2014-08-22,22:30:00,'Irbin,Reef Damascus,Wider Damascus,33.538893,36.365787,NA,NA,"""Grenade""",NA,No,Chlorine,3,46,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,NA,https://web.archive.org/web/20200306140313/http://www.vdc-sy.info/index.php/ar/details/martyrs/132462; https://web.archive.org/save/http://www.vdc-sy.info/index.php/ar/details/martyrs/132463#.XmJYTEBFzVg,NA,NA,NA
2,2014-08-28,NA,Halfaya,Hama,Northwest,35.261419,36.604177,Hama Offensive,Air,Barrel Bomb,Version 1,No,NA,0,10,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,NA,NA,NA,NA,NA
3,2014-08-28,23:30:00,Al-Sayyad,Hama,Northwest,35.399519,36.61947,Hama Offensive,NA,Barrel Bomb,Version 1,No,Chlorine,0,50,Syrian Government,SAI280814,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,NA,NA,NA,NA,https://www.bellingcat.com/news/mena/2014/09/01/reports-of-new-improvised-chemical-weapons-used-by-the-syrian-air-force/
3,2014-08-28,22:00:00,Kafr Zayta,Hama,Northwest,35.373461,36.601458,Hama Offensive,Air,Barrel Bomb,Version 1,Yes,Chlorine,NA,NA,Syrian Government,KAF082814,NA,NA,NA,https://www.opcw.org/fileadmin/OPCW/Fact_Finding_Mission/s-1212-2014_e_.pdf,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,https://twitter.com/SyriaCivilDef/status/505255819307278336,NA,NA,NA,NA,NA,https://www.bellingcat.com/news/mena/2014/09/01/reports-of-new-improvised-chemical-weapons-used-by-the-syrian-air-force/
3,2014-08-30,NA,Kafr Zayta,Hama,Northwest,35.373461,36.601458,Hama Offensive,NA,Barrel Bomb,Version 1,Yes,Chlorine,0,0,Syrian Government,NA,NA,NA,NA,https://www.opcw.org/fileadmin/OPCW/Fact_Finding_Mission/s-1230-2014_e_.pdf,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,NA,NA,NA,NA,NA,NA
1,2014-09-08,NA,Dukhaniyya,Reef Damascus,Wider Damascus,33.501151,36.338181,NA,NA,"""Shells""",NA,No,NA,0,5,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
2,2014-09-08,16:00:00,Haytet Al-Jarash,Reef Damascus,Wider Damascus,33.4913744,36.3972223,NA,NA,"""Shells""",NA,No,Chlorine,0,3,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,NA,NA,NA,NA,NA
1,2014-09-10,NA,Dukhaniyya,Reef Damascus,Wider Damascus,33.501151,36.338181,NA,NA,"""Shells""",NA,No,NA,0,3,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
1,2014-09-12,NA,Dukhaniyya,Reef Damascus,Wider Damascus,33.501151,36.338181,NA,NA,"""Shells""",NA,No,NA,0,0,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
2,2014-09-13,09:00:00,Jobar,Damascus,Wider Damascus,33.528100,36.329471,NA,NA,"""Grenade""",NA,No,Chlorine,0,30,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
3,2014-09-13,NA,Murak,Hama,Northwest,35.377320,36.688499,Hama Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,0,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,NA,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0wOVxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTQtMDlcXFwifVwifSJ9,NA,NA,NA,NA
1,2014-09-14,NA,Dukhaniyya,Reef Damascus,Wider Damascus,33.501151,36.338181,NA,NA,"""Shells""",NA,No,NA,0,0,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
2,2014-09-14,19:00:00,Haytet Al-Jarash,Reef Damascus,Wider Damascus,33.4913744,36.3972223,NA,NA,"""Shells""",NA,No,Chlorine,0,9,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,NA,NA,NA,NA,NA
2,2014-09-15,NA,Dukhaniyya,Reef Damascus,Wider Damascus,33.501151,36.338181,NA,NA,"""Shells""",NA,No,Chlorine,0,5,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,NA,NA,NA,NA,NA
1,2014-09-16,NA,Dukhaniyya,Reef Damascus,Wider Damascus,33.501151,36.338181,NA,NA,"""Shells""",NA,No,NA,0,1,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
1,2014-09-18,NA,Dukhaniyya,Reef Damascus,Wider Damascus,33.501151,36.338181,NA,NA,"""Shells""",NA,No,NA,0,3,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
1,2014-09-20,NA,Dukhaniyya,Reef Damascus,Wider Damascus,33.501151,36.338181,NA,NA,"""Shells""",NA,No,NA,0,2,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
2,2014-09-22,NA,Dukhaniyya,Reef Damascus,Wider Damascus,33.501151,36.338181,NA,NA,NA,NA,No,Chlorine,0,6,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,NA,NA,NA,NA,NA
3,2014-09-24,02:30:00,'Adra,Reef Damascus,Wider Damascus,33.600000,36.515000,NA,NA,"""Missile""",NA,No,Chlorine,7,13,Syrian Government,ADR240914,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,NA,https://web.archive.org/save/http://www.vdc-sy.info/index.php/en/martyrs/13/c29ydGJ5PWEua2lsbGVkX2RhdGV8c29ydGRpcj1ERVNDfGFwcHJvdmVkPXZpc2libGV8ZXh0cmFkaXNwbGF5PTB8Y29kTXVsdGk9MTV8,NA,NA,NA
2,2014-09-26,NA,Dukhaniyya,Reef Damascus,Wider Damascus,33.501151,36.338181,NA,NA,NA,NA,No,Chlorine,NA,NA,Syrian Government,NA,NA,NA,NA,NA,NA,NA,NA,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0wOVxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTQtMDlcXFwifVwifSJ9,NA,NA,NA,NA
2,2014-09-27,NA,Deir Ez Zor,Deir Ezzor,East,35.333333,40.150000,NA,NA,"""Missile""",NA,No,Chlorine,NA,24,Syrian Government,DEZ270914,NA,NA,NA,NA,NA,NA,NA,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0wOVxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTQtMDlcXFwifVwifSJ9,NA,NA,NA,NA
2,2014-10-01,NA,Dayr al 'Adas,Daraa,South,33.160556,36.124444,NA,Ground,"""Grenade""",NA,No,Chlorine,0,NA,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,NA,NA,NA,NA,NA,NA
1,2014-10-05,NA,Deir Ez Zor,Deir Ezzor,East,35.333333,40.150000,NA,Ground,"""Missile""",NA,No,Chlorine,NA,NA,Syrian Government,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2014-10-09,23:30:00,Wadi Bustan,Aleppo,Aleppo,36.267372,37.169602,NA,Air,Barrel Bomb,Version 1,No,Chlorine,0,5,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0xMFxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTQtMTBcXFwifVwifSJ9,NA,NA,NA,NA
2,2014-10-09,NA,Inkhil,Daraa,South,33.000000,36.116667,NA,Air,Barrel Bomb,Version 1,No,Chlorine,0,0,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,NA,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0xMFxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTQtMTBcXFwifVwifSJ9,NA,NA,NA,NA
1,2014-10-15,13:00:00,Jobar,Damascus,Wider Damascus,33.528100,36.329471,NA,NA,"""Grenade""",NA,No,Chlorine,0,7,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
3,2014-10-15,08:15:00,Jobar,Damascus,Wider Damascus,33.528100,36.329471,NA,NA,"""Grenade""",NA,No,Chlorine,0,4,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0xMFxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTQtMTBcXFwifVwifSJ9,NA,NA,NA,NA
2,2014-10-16,NA,Jobar,Damascus,Wider Damascus,33.528100,36.329471,NA,NA,"""Grenade""",NA,No,NA,NA,NA,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,https://www.facebook.com/search/top/?q=gas&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0xMFxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTQtMTBcXFwifVwifSJ9,NA,NA,NA,NA
3,2014-10-20,10:00:00,Hirista,Reef Damascus,Wider Damascus,33.566963,36.36672,NA,NA,NA,NA,No,Chlorine,2,15,Syrian Government,HAR201014,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0xMFxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTQtMTBcXFwifVwifSJ9,https://web.archive.org/save/http://www.vdc-sy.info/index.php/ar/details/martyrs/137060; https://web.archive.org/save/http://www.vdc-sy.info/index.php/ar/details/martyrs/137368,NA,NA,NA
1,2014-10-28,NA,Dayr al 'Adas,Daraa,South,33.160556,36.124444,NA,Air,Barrel Bomb,Version 1,No,Chlorine,NA,NA,Syrian Government,NA,NA,NA,NA,NA,NA,NA,NA,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0xMFxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTQtMTBcXFwifVwifSJ9,NA,NA,NA,NA
1,2014-10-29,NA,Jobar,Damascus,Wider Damascus,33.528100,36.329471,NA,NA,NA,NA,No,Chlorine,0,8,Syrian Government,NA,NA,NA,NA,NA,NA,NA,NA,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0xMFxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTQtMTBcXFwifVwifSJ9,NA,NA,NA,NA
1,2014-11-03,05:00:00,'Irbin,Reef Damascus,Wider Damascus,33.538893,36.365787,NA,NA,"""Shells""",NA,No,NA,0,0,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
1,2014-11-03,NA,Talbisah,Homs,Homs,34.833601,36.735749,NA,NA,"""Missile""",NA,No,Chlorine,22,NA,NA,TEL031114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2014-11-04,17:30:00,Jobar,Damascus,Wider Damascus,33.528100,36.329471,NA,NA,"""Grenade""",NA,No,Chlorine,0,5,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0xMVxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTQtMTFcXFwifVwifSJ9,NA,NA,NA,NA
2,2014-11-04,16:00:00,Jobar,Damascus,Wider Damascus,33.528100,36.329471,NA,NA,"""Grenade""",NA,No,Chlorine,0,4,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0xMVxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTQtMTFcXFwifVwifSJ9,NA,NA,NA,NA
1,2014-11-13,NA,Jobar,Damascus,Wider Damascus,33.528100,36.329471,NA,NA,"""Grenade""",NA,No,Chlorine,NA,20,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
1,2014-11-30,16:00:00,Al Sabea Bahrat,Aleppo,Aleppo,36.200000,37.150000,NA,NA,"""Grenade""",NA,No,NA,NA,NA,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
1,2014-12-02,16:00:00,Darayya,Reef Damascus,Wider Damascus,33.452208,36.246869,NA,NA,"""Grenade""",NA,No,NA,0,0,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
1,2014-12-06,NA,Deir Ez Zor,Deir Ezzor,East,35.333333,40.150000,NA,NA,NA,NA,No,Chlorine,NA,NA,Syrian Government,NA,NA,NA,NA,NA,NA,NA,NA,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0xMlxcXCIsXFxcImVuZF95ZWFyXFxcIjpcXFwiMjAxNFxcXCJ9XCJ9In0%3D,NA,NA,NA,NA
1,2014-12-07,NA,Shaykh Miskin,Daraa,South,32.828333,36.15875,NA,NA,NA,NA,No,Chlorine,NA,NA,Syrian Government,NA,NA,NA,NA,NA,NA,NA,NA,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0xMlxcXCIsXFxcImVuZF95ZWFyXFxcIjpcXFwiMjAxNFxcXCJ9XCJ9In0%3D,NA,NA,NA,NA
2,2014-12-12,18:30:00,Jobar,Damascus,Wider Damascus,33.528100,36.329471,NA,NA,"""Grenade""",NA,No,Chlorine,0,21,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0xMlxcXCIsXFxcImVuZF95ZWFyXFxcIjpcXFwiMjAxNFxcXCJ9XCJ9In0%3D,NA,NA,NA,NA
1,2014-12-15,07:30:00,Jobar,Damascus,Wider Damascus,33.528100,36.329471,NA,NA,"""Grenade""",NA,No,NA,0,0,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
3,2014-12-24,15:00:00,Hirista,Reef Damascus,Wider Damascus,33.566963,36.36672,NA,NA,"""Grenade""",NA,No,Chlorine,2,15,Syrian Government,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/snhr/status/547844653568229376,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNC0xMlxcXCIsXFxcImVuZF95ZWFyXFxcIjpcXFwiMjAxNFxcXCJ9XCJ9In0%3D,https://web.archive.org/save/http://www.vdc-sy.info/index.php/ar/details/martyrs/141171#.XmJackBFzVg; https://web.archive.org/save/http://www.vdc-sy.info/index.php/ar/details/martyrs/141172#.XmJajEBFzVg,NA,NA,NA
1,2014-12-27,16:30:00,Jobar,Damascus,Wider Damascus,33.528100,36.329471,NA,NA,"""Grenade""",NA,No,NA,0,7,Syrian Government,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/snhr/status/548939343260565504,NA,NA,NA,NA,NA
1,2014-12-29,16:00:00,Jobar,Damascus,Wider Damascus,33.528100,36.329471,NA,NA,"""Grenade""",NA,No,NA,0,9,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
